name,content,label
meeting_notes_2017-01-06.txt,dear sir or madam,documents
voice_memo_4021.m4a,,audio
grotesk_medium.woff2,,fonts
hours_tracking_4039.ods,sum of expenses budget forecast q1,spreadsheets
metrics_2025-03-19.json,"id,name,value {""status"": ""ok"", ""items"": 42} id,name,value {""status"": ""ok"", ""items"": 42}",data
report_draft_22.docx,dear sir or madam agreement between parties agreement between parties meeting agenda attendees,documents
project_export_2080.7z,compressed archive contents compressed archive contents compressed archive contents,archives
VID_7981.mp4,,videos
hours_tracking_3901.ods,,spreadsheets
gardening_book.epub,,books
birthday_2020.mp4,,videos
voice_memo_3890.m4a,,audio
styles_main.css,import pandas as pd,code
VID_5702.mp4,,videos
banner_5041.ai,layer mask vector artboard layer mask vector artboard,design
styles_main.css,export default component import pandas as pd import pandas as pd,code
customers_export.tsv,"id,name,value",data
metrics_2024-11-24.json,"id,name,value",data
gardening_book.epub,chapter one it was a chapter one it was a preface acknowledgements,books
meeting_notes_2026-03-24.txt,meeting agenda attendees,documents
inter_bold.ttf,,fonts
screenshot_2026-06-13.png,,images
meeting_notes_2016-08-14.txt,,documents
banner_5417.ai,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
meeting_notes_2021-08-05.txt,invoice total due dear sir or madam meeting agenda attendees,documents
vacation_mountains.jpeg,,images
document1,,other
logo_draft_v7968.psd,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
scan_doc8695.jpg,,images
config_8050.json,"{""status"": ""ok"", ""items"": 42}",data
server_main.go,,code
drone_flight_lake.mov,,videos
birthday_2025.mp4,,videos
screenshot_2024-11-25.png,,images
app_component_8625.tsx,import pandas as pd export default component import pandas as pd,code
song_demo_508.wav,,audio
newfile_289,,other
lecture_gardening.mkv,,videos
gothic_7349.otf,,fonts
meeting_notes_2017-09-11.txt,dear sir or madam,documents
quarterly_review_q2.pptx,market opportunity pricing,presentations
budget_2024.xlsx,sum of expenses,spreadsheets
pitch_deck_v4339.pptx,market opportunity pricing slide overview agenda market opportunity pricing market opportunity pricing,presentations
utils_5563.py,function render props function render props,code
meeting_notes_2026-01-04.txt,agreement between parties agreement between parties,documents
calibre_6429.mobi,chapter one it was a,books
pitch_deck_v9479.pptx,slide overview agenda,presentations
expenses_may.xlsx,"budget forecast q1 budget forecast q1 column,values budget forecast q1",spreadsheets
history_book.epub,preface acknowledgements preface acknowledgements,books
hours_tracking_1505.ods,"column,values column,values column,values sum of expenses",spreadsheets
manual_v4071.pdf,,documents
utils_7919.py,export default component function render props import pandas as pd,code
VID_1381.mp4,,videos
backup_2023-03-15.zip,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
history_book.epub,chapter one it was a chapter one it was a,books
training_physics.key,slide overview agenda slide overview agenda,presentations
gothic_7998.otf,,fonts
newfile_5070,,other
logo_draft_v5173.psd,layer mask vector artboard layer mask vector artboard,design
export_events.csv,"id,name,value id,name,value",data
marketing_book.epub,chapter one it was a,books
marketing_book.epub,chapter one it was a chapter one it was a preface acknowledgements,books
config_2190.json,"id,name,value id,name,value {""status"": ""ok"", ""items"": 42}",data
resume_jo_patel.docx,agreement between parties meeting agenda attendees agreement between parties,documents
inter_bold.ttf,,fonts
scan_doc5393.jpg,,images
query_runner.py,export default component function render props export default component function render props,code
birthday_2023.mp4,,videos
history_book.epub,chapter one it was a preface acknowledgements chapter one it was a,books
export_events.csv,"{""status"": ""ok"", ""items"": 42} id,name,value",data
styles_main.css,function render props export default component,code
song_demo_3525.wav,,audio
interview_recording_8311.flac,,audio
styles_main.css,export default component,code
metrics_2026-03-07.json,"id,name,value id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
export_users.csv,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
IMG_3683.jpg,,images
budget_2022.xlsx,"sum of expenses column,values budget forecast q1",spreadsheets
grotesk_medium.woff2,,fonts
download_3409,,other
drone_flight_beach.mov,,videos
inter_bold.ttf,,fonts
logo_draft_v8293.psd,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
drone_flight_beach.mov,,videos
budget_2017.xlsx,sum of expenses sum of expenses budget forecast q1,spreadsheets
customers_export.tsv,"{""status"": ""ok"", ""items"": 42} id,name,value",data
untitled_9618,,other
gothic_4298.otf,,fonts
wireframes_4825.fig,layer mask vector artboard,design
wireframes_4481.fig,,design
VID_8502.mp4,,videos
config_4119.json,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
hours_tracking_2540.ods,"column,values sum of expenses sum of expenses",spreadsheets
newfile_4536,,other
marketing_book.epub,,books
resume_wei_kim.docx,meeting agenda attendees,documents
hours_tracking_5120.ods,sum of expenses,spreadsheets
invoice_3280_acme.pdf,agreement between parties dear sir or madam dear sir or madam agreement between parties,documents
customers_export.tsv,"id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42} id,name,value",data
styles_main.css,export default component function render props export default component,code
export_users.csv,"{""status"": ""ok"", ""items"": 42} id,name,value",data
document1,,other
vacation_mountains.jpeg,,images
lecture_physics.mkv,,videos
IMG_7233.jpg,,images
pitch_deck_v9549.pptx,slide overview agenda slide overview agenda,presentations
vacation_city.jpeg,,images
utils_3418.py,function render props,code
app_component_4688.tsx,,code
training_history.key,,presentations
scan_doc5553.jpg,,images
manual_v7309.pdf,dear sir or madam,documents
grotesk_medium.woff2,,fonts
expenses_mar.xlsx,"column,values budget forecast q1",spreadsheets
config_1238.json,"{""status"": ""ok"", ""items"": 42}",data
banner_345.ai,layer mask vector artboard layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
logo_draft_v6301.psd,layer mask vector artboard layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
inter_bold.ttf,,fonts
expenses_jan.xlsx,sum of expenses,spreadsheets
banner_6482.ai,layer mask vector artboard layer mask vector artboard,design
song_demo_6418.wav,,audio
IMG_9888.jpg,,images
server_main.go,import pandas as pd function render props import pandas as pd,code
utils_3564.py,import pandas as pd export default component export default component,code
birthday_2020.mp4,,videos
pitch_deck_v4067.pptx,market opportunity pricing slide overview agenda slide overview agenda,presentations
birthday_2019.mp4,,videos
pitch_deck_v2611.pptx,market opportunity pricing market opportunity pricing,presentations
report_draft_751.docx,meeting agenda attendees agreement between parties dear sir or madam,documents
quarterly_review_q4.pptx,slide overview agenda,presentations
IMG_5318.jpg,,images
export_users.csv,"id,name,value id,name,value",data
training_marketing.key,slide overview agenda slide overview agenda slide overview agenda,presentations
history_book.epub,preface acknowledgements,books
document1,,other
untitled_2106,,other
expenses_feb.xlsx,sum of expenses sum of expenses sum of expenses,spreadsheets
gothic_3554.otf,,fonts
app_component_5686.tsx,function render props function render props,code
vacation_lake.jpeg,,images
utils_7990.py,import pandas as pd export default component,code
grotesk_medium.woff2,,fonts
backup_2026-01-13.zip,compressed archive contents compressed archive contents,archives
interview_recording_7208.flac,,audio
VID_9960.mp4,,videos
document1,,other
birthday_2020.mp4,,videos
song_demo_4608.wav,,audio
project_export_5602.7z,,archives
calibre_951.mobi,preface acknowledgements chapter one it was a,books
logo_draft_v4110.psd,,design
vacation_lake.jpeg,,images
invoice_5888_initech.pdf,invoice total due meeting agenda attendees,documents
screenshot_2021-10-22.png,,images
banner_3209.ai,layer mask vector artboard layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
IMG_5255.jpg,,images
server_main.go,function render props function render props function render props function render props,code
styles_main.css,export default component import pandas as pd function render props function render props,code
quarterly_review_q4.pptx,,presentations
quarterly_review_q3.pptx,,presentations
newfile_8698,,other
document1,,other
family_graduation.png,,images
query_runner.py,import pandas as pd,code
letter_to_hooli.txt,invoice total due dear sir or madam meeting agenda attendees dear sir or madam,documents
styles_main.css,export default component import pandas as pd export default component function render props,code
export_events.csv,"id,name,value id,name,value {""status"": ""ok"", ""items"": 42}",data
lecture_cooking.mkv,,videos
config_6733.json,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
song_demo_1877.wav,,audio
inter_bold.ttf,,fonts
history_book.epub,chapter one it was a,books
metrics_2016-01-23.json,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
training_physics.key,slide overview agenda market opportunity pricing market opportunity pricing market opportunity pricing,presentations
lecture_marketing.mkv,,videos
document1,,other
podcast_ep4540.mp3,,audio
untitled_7880,,other
logo_draft_v8033.psd,layer mask vector artboard layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
lecture_cooking.mkv,,videos
photos_archive_2026.tar.gz,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
lecture_cooking.mkv,,videos
query_runner.py,export default component function render props function render props,code
inter_bold.ttf,,fonts
utils_7032.py,,code
pitch_deck_v1976.pptx,market opportunity pricing slide overview agenda slide overview agenda slide overview agenda,presentations
backup_2026-06-01.zip,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
customers_export.tsv,"id,name,value {""status"": ""ok"", ""items"": 42} id,name,value",data
inter_bold.ttf,,fonts
app_component_4495.tsx,function render props function render props,code
inter_bold.ttf,,fonts
resume_wei_nova.docx,meeting agenda attendees,documents
backup_2024-04-04.zip,compressed archive contents compressed archive contents,archives
cooking_book.epub,chapter one it was a preface acknowledgements chapter one it was a,books
receipt_651.pdf,meeting agenda attendees dear sir or madam,documents
